date,rain,temp,msl,wdsp,wddir,sun,clamt
29/06/1997 16:00,0,13.2,1014.1,13,340,0,7
29/06/1997 17:00,0,12.4,1014.1,13,340,0,7
29/06/1997 18:00,0,12.3,1013.8,12,340,0,7
29/06/1997 19:00,0,11.2,1014.3,13,340,0,8
29/06/1997 20:00,0,10.4,1014.5,12,340,0,8
29/06/1997 21:00,0,10,1014.6,14,340,0,8
29/06/1997 22:00,0,9.6,1014.3,13,330,0,8
29/06/1997 23:00,0,9.4,1014,11,330,0,7
30/06/1997 00:00,0,9.4,1013.7,10,340,0,8
30/06/1997 01:00,0,9.5,1013.5,11,330,0,8
30/06/1997 02:00,0,9.4,1013.1,9,340,0,7
30/06/1997 03:00,0,9.3,1012.5,8,320,0,7
30/06/1997 04:00,0,9.4,1012.2,8,320,0,8
30/06/1997 05:00,0,9.2,1012,9,320,0,7
30/06/1997 06:00,0,9.4,1011.9,8,320,0,7
30/06/1997 07:00,0,10.2,1011.5,13,320,0,8
30/06/1997 08:00,0,10.9,1011.2,14,330,0.2,7
30/06/1997 09:00,0,11.6,1011.4,20,330,0.7,7
30/06/1997 10:00,0,11.8,1011.4,17,340,0.1,7
30/06/1997 11:00,0,12,1011.5,16,340,0,8
30/06/1997 12:00,0,12.1,1011.3,15,340,0,7
30/06/1997 13:00,0,11.7,1011.4,14,340,0.2,7
30/06/1997 14:00,0,12.4,1010.9,15,330,0,7
30/06/1997 15:00,0,11.1,1010.9,16,320,0,7
30/06/1997 16:00,0,11.6,1010.9,16,330,0,7
30/06/1997 17:00,0,11,1010.7,16,330,0.1,7
30/06/1997 18:00,0,11.1,1010.7,16,330,0.3,6
30/06/1997 19:00,0,10.8,1010.6,16,340,0.2,7
30/06/1997 20:00,0,10.2,1010.8,16,340,0,7
30/06/1997 21:00,0,9.4,1011,14,340,0,7
30/06/1997 22:00,0,9.3,1011.1,15,340,0,7
30/06/1997 23:00,0,8.9,1011.2,17,340,0,7
01/07/1997 00:00,0,8.6,1011.2,17,340,0,8
01/07/1997 01:00,0,8.3,1011.1,17,340,0,8
01/07/1997 02:00,0.1,7.8,1010.7,17,340,0,8
01/07/1997 03:00,0,8.2,1010.1,17,330,0,7
01/07/1997 04:00,0.1,8.2,1009.6,18,330,0,8
01/07/1997 05:00,0.4,8.7,1009.3,18,330,0,8
01/07/1997 06:00,0.1,8.6,1009.6,16,340,0,8
01/07/1997 07:00,0.3,8.2,1009.9,14,350,0,8
01/07/1997 08:00,0,8.2,1010.3,15,350,0,8
01/07/1997 09:00,0.1,8.6,1010.3,18,340,0,8
01/07/1997 10:00,0,8.9,1010.7,18,350,0,8
01/07/1997 11:00,0,9.7,1010.3,18,340,0.1,7
01/07/1997 12:00,0,9.9,1010.1,21,340,0.1,7
01/07/1997 13:00,0,9.3,1010.8,20,340,0,7
01/07/1997 14:00,0,9.2,1011.1,18,350,0,8
01/07/1997 15:00,0,9.6,1010.8,18,340,0,8
01/07/1997 16:00,0,8.6,1010.7,20,330,0,7
01/07/1997 17:00,0.2,7.7,1010.7,18,330,0,8
01/07/1997 18:00,0.2,7.8,1010.5,18,340,0,8
01/07/1997 19:00,0.4,7.8,1010.4,20,330,0,8
01/07/1997 20:00,0.3,7.9,1010.2,18,340,0,8
01/07/1997 21:00,0.6,7.6,1010.3,16,340,0,8
01/07/1997 22:00,0.3,7.6,1010.3,18,340,0,8
01/07/1997 23:00,0.4,7.6,1010.4,17,340,0,8
02/07/1997 00:00,0.6,7.6,1009.8,17,330,0,8
02/07/1997 01:00,0,7.7,1009.7,15,330,0,8
02/07/1997 02:00,0,8.1,1009,16,330,0,8
02/07/1997 03:00,0,7.9,1008.7,17,330,0,8
02/07/1997 04:00,0,7.8,1008.2,17,330,0,8
02/07/1997 05:00,0.3,7.5,1008,16,320,0,8
02/07/1997 06:00,0.3,7.8,1008,15,330,0,8
02/07/1997 07:00,0.5,7.8,1007.8,16,330,0,8
02/07/1997 08:00,1.1,8.1,1007.6,17,330,0,8
02/07/1997 09:00,0.2,8.3,1007.4,18,330,0,8
02/07/1997 10:00,0.3,8.4,1007.3,19,330,0,8
02/07/1997 11:00,0.6,8.5,1007.1,18,330,0,8
02/07/1997 12:00,0.6,8.7,1006.9,17,330,0,8
02/07/1997 13:00,0.1,9,1006.9,17,320,0,8
02/07/1997 14:00,0.1,9,1006.5,18,320,0,8
02/07/1997 15:00,0.4,9,1006.2,18,320,0,8
02/07/1997 16:00,0.3,9,1006.1,15,320,0,8
02/07/1997 17:00,0.2,9.1,1006.2,15,320,0,8
02/07/1997 18:00,0,9.2,1005.8,14,320,0,8
02/07/1997 19:00,0,9.2,1005.9,14,320,0,8
02/07/1997 20:00,0.1,9.1,1005.8,13,320,0,8
02/07/1997 21:00,0,9.2,1005.9,12,320,0,8
02/07/1997 22:00,0.2,9.3,1006,10,310,0,8
02/07/1997 23:00,1.1,9.4,1005.8,11,300,0,8
03/07/1997 00:00,0.4,9.7,1005.6,10,310,0,8
03/07/1997 01:00,0.5,9.7,1005.4,10,310,0,8
03/07/1997 02:00,0.6,9.7,1005.1,12,310,0,8
03/07/1997 03:00,0.2,9.9,1005,11,320,0,8
03/07/1997 04:00,1.5,9.9,1005.1,9,330,0,8
03/07/1997 05:00,0.1,9.8,1005.4,9,330,0,7
03/07/1997 06:00,0,9.9,1005.8,7,330,0,8
03/07/1997 07:00,0,10.3,1006.1,7,330,0,8
03/07/1997 08:00,0,10.4,1006.4,8,330,0.1,8
03/07/1997 09:00,0,11.6,1006.8,9,330,0.2,7
03/07/1997 10:00,0,12.6,1007.2,9,330,0.1,7
03/07/1997 11:00,0,13,1007.7,8,350,0.7,7
03/07/1997 12:00,0,14.2,1008.1,9,340,1,7
03/07/1997 13:00,0,15,1008.5,10,330,1,6
03/07/1997 14:00,0,14.8,1009.5,10,320,0.7,7
03/07/1997 15:00,0,15,1009.9,13,320,1,4
03/07/1997 16:00,0,15.4,1010,13,320,1,3
03/07/1997 17:00,0,14.2,1010.6,13,320,0.8,4
03/07/1997 18:00,0,12.9,1011.7,12,330,0.4,6
03/07/1997 19:00,0,12,1012.4,12,320,0.2,6
03/07/1997 20:00,0,11.5,1013.1,12,320,0,7
03/07/1997 21:00,0,10.8,1014.1,12,320,0,8
03/07/1997 22:00,0,10.8,1014.8,6,330,0,8
03/07/1997 23:00,0,10.5,1015.4,6,320,0,8
04/07/1997 00:00,0,9.9,1015.7,9,300,0,8
04/07/1997 01:00,0.1,9.5,1016.1,8,300,0,8
04/07/1997 02:00,0,8.8,1016.4,7,300,0,8
04/07/1997 03:00,0,8.9,1016.6,8,300,0,8
04/07/1997 04:00,0,9.3,1017,8,290,0,8
04/07/1997 05:00,0.1,9.3,1017.3,3,280,0,8
04/07/1997 06:00,0,9.8,1017.8,4,220,0,8
04/07/1997 07:00,0,10.7,1018,6,240,0,8
04/07/1997 08:00,0,11.4,1018.6,6,250,0,8
04/07/1997 09:00,0,11.7,1018.9,9,270,0,8
04/07/1997 10:00,0,12.6,1019.4,8,300,0.2,7
04/07/1997 11:00,0,14.2,1019.7,8,300,0.7,6
04/07/1997 12:00,0,14.3,1020.4,10,310,0.5,6
04/07/1997 13:00,0,14.7,1020.7,10,310,0.8,6
04/07/1997 14:00,0,14.6,1021.4,9,310,0.6,6
04/07/1997 15:00,0,15.1,1021.8,9,300,0.9,6
04/07/1997 16:00,0,15.8,1022,10,310,1,4
04/07/1997 17:00,0,15.5,1022.4,10,310,1,3
04/07/1997 18:00,0,14.7,1022.9,10,320,1,3
04/07/1997 19:00,0,13.4,1023.5,10,330,0.4,3
04/07/1997 20:00,0,12.7,1024.4,8,330,0.5,3
04/07/1997 21:00,0,10.9,1025.1,8,320,0,2
04/07/1997 22:00,0,10.1,1025.8,4,320,0,2
04/07/1997 23:00,0,9.6,1026.2,6,300,0,2
05/07/1997 00:00,0,9.5,1026.6,6,280,0,6
05/07/1997 01:00,0,8.7,1026.8,2,260,0,3
05/07/1997 02:00,0,8.4,1027.1,0,0,0,7
05/07/1997 03:00,0,9,1027.1,3,250,0,4
05/07/1997 04:00,0,10.2,1027.3,2,210,0,8
05/07/1997 05:00,0,11.1,1027.4,5,240,0,8
05/07/1997 06:00,0,11.8,1027.7,8,260,0,8
05/07/1997 07:00,0,12.4,1028.1,5,260,0,8
05/07/1997 08:00,0.1,13.2,1028.2,7,270,0.1,7
05/07/1997 09:00,0,14.9,1028.5,7,270,0,7
05/07/1997 10:00,0,16.4,1028.4,7,270,0.1,7
05/07/1997 11:00,0,18.3,1028.4,6,260,0.8,6
05/07/1997 12:00,0,18.7,1028.6,10,250,1,3
05/07/1997 13:00,0,17.9,1028.9,13,260,1,4
05/07/1997 14:00,0,19.1,1028.9,14,260,0.9,4
05/07/1997 15:00,0,18.4,1028.8,14,250,1,6
05/07/1997 16:00,0,18.8,1029,15,250,1,5
05/07/1997 17:00,0,17.7,1029.1,15,250,0.9,4
05/07/1997 18:00,0,15.8,1029.3,14,260,0,7
05/07/1997 19:00,0,14.9,1029.4,10,250,0,7
05/07/1997 20:00,0,14.9,1029.7,8,240,0.1,7
05/07/1997 21:00,0,13.4,1029.9,8,230,0,5
05/07/1997 22:00,0,12.9,1030.1,7,220,0,7
05/07/1997 23:00,0,13.1,1030.1,7,220,0,8
06/07/1997 00:00,0,13.1,1030.3,6,210,0,8
06/07/1997 01:00,0,13.1,1030.3,9,230,0,8
06/07/1997 02:00,0,12.9,1030.1,6,210,0,8
06/07/1997 03:00,0,12.5,1029.7,6,210,0,8
06/07/1997 04:00,0,12.5,1029.9,4,200,0,8
06/07/1997 05:00,0,12.6,1029.9,4,180,0,8
06/07/1997 06:00,0,13.2,1029.8,7,200,0,8
06/07/1997 07:00,0,13.4,1029.9,5,200,0,8
06/07/1997 08:00,0,13.5,1030.1,8,210,0,8
06/07/1997 09:00,0,14,1029.9,7,210,0,8
06/07/1997 10:00,0,14.6,1029.9,9,210,0,8
06/07/1997 11:00,0,16.4,1029.5,10,220,0.4,7
06/07/1997 12:00,0,17.8,1029.3,11,210,0.1,7
06/07/1997 13:00,0,16.6,1029.7,10,260,0,8
06/07/1997 14:00,0,17.1,1029.8,11,260,0,7
06/07/1997 15:00,0,17.6,1029.6,13,260,0.4,7
06/07/1997 16:00,0,19.1,1029.4,14,250,0.1,6
06/07/1997 17:00,0,16.8,1029.6,14,250,0.4,6
06/07/1997 18:00,0,17.7,1029.7,13,250,0.4,4
06/07/1997 19:00,0,17.3,1029.8,10,250,0.4,6
06/07/1997 20:00,0,15.9,1030,8,250,0.4,6
06/07/1997 21:00,0,13.8,1030.3,7,250,0,5
06/07/1997 22:00,0,13,1030.4,6,260,0,8
06/07/1997 23:00,0,12.7,1030.2,4,240,0,8
07/07/1997 00:00,0,12.2,1030.3,5,260,0,8
07/07/1997 01:00,0,12.2,1030.3,5,240,0,7
07/07/1997 02:00,0,11.1,1029.8,5,190,0,6
07/07/1997 03:00,0,10.6,1029.5,6,190,0,4
07/07/1997 04:00,0,10.7,1029.5,5,190,0,4
07/07/1997 05:00,0,10.9,1029.4,6,190,0,5
07/07/1997 06:00,0,11.7,1029.4,6,200,0,8
07/07/1997 07:00,0,12.6,1029.3,7,200,0.2,7
07/07/1997 08:00,0,13.9,1029.2,8,200,0,7
07/07/1997 09:00,0,14.4,1029,10,200,0,8
07/07/1997 10:00,0,14.9,1028.9,10,210,0,8
07/07/1997 11:00,0,15.7,1028.7,10,210,0,8
07/07/1997 12:00,0,16,1028.7,11,210,0,8
07/07/1997 13:00,0,16,1028.8,9,220,0,8
07/07/1997 14:00,0,16.8,1028.6,7,220,0,8
07/07/1997 15:00,0.1,16.6,1028.6,5,220,0,8
07/07/1997 16:00,1.2,16.8,1028.1,5,230,0.1,7
07/07/1997 17:00,0,17.1,1027.9,7,250,0.4,7
07/07/1997 18:00,0,17.4,1027.6,7,250,0,7
07/07/1997 19:00,0,16.7,1027.5,8,250,0.1,7
07/07/1997 20:00,0,15.3,1028,7,250,0,7
07/07/1997 21:00,0,14.8,1027.8,6,260,0,7
07/07/1997 22:00,0,13.8,1028,4,260,0,7
07/07/1997 23:00,0,13.3,1027.9,5,270,0,6
08/07/1997 00:00,0,13.3,1027.6,5,270,0,6
08/07/1997 01:00,0,13,1027.4,5,260,0,6
08/07/1997 02:00,0,12.8,1027,5,250,0,5
08/07/1997 03:00,0,12.7,1026.6,5,270,0,5
08/07/1997 04:00,0,12.6,1026.5,3,250,0,7
08/07/1997 05:00,0,13.1,1026.2,3,260,0,7
08/07/1997 06:00,0,13.5,1026.2,3,260,0,7
08/07/1997 07:00,0,14.8,1026,1,250,0,7
08/07/1997 08:00,0,15.5,1026,2,160,0.6,6
08/07/1997 09:00,0,17.7,1025.5,1,150,1,3
08/07/1997 10:00,0,18.1,1025.2,4,170,1,3
08/07/1997 11:00,0,18.9,1024.8,5,200,0.9,5
08/07/1997 12:00,0,20.1,1024.6,7,190,1,5
08/07/1997 13:00,0,20.3,1024,7,190,0.9,5
08/07/1997 14:00,0,21.2,1023.4,6,190,1,5
08/07/1997 15:00,0,20.7,1023.2,6,190,0.9,5
08/07/1997 16:00,0,21.3,1022.6,7,210,0.7,6
08/07/1997 17:00,0,21.4,1022.2,7,220,0.9,6
08/07/1997 18:00,0,20.6,1021.8,7,220,1,3
08/07/1997 19:00,0,19.7,1021.9,7,250,1,1
08/07/1997 20:00,0,17.7,1022.3,7,230,0.7,1
08/07/1997 21:00,0,15.1,1022.6,6,270,0,2
08/07/1997 22:00,0,13.2,1022.9,7,270,0,1
